GlobalTimeMS,LocalTimeMS,realTimePosi_um,realTimeTorque_1000p
142,7181,8775055,
141,7182,8775055,
142,7183,8775055,
146,7184,8775056,
147,7185,8775055,
147,7187,8775056,
157,7188,8775056,
157,7188,8775056,
158,7189,8775056,
157,7190,8775055,
157,7190,8775056,
162,7192,8775055,
162,7192,8775055,
161,7193,8775055,
162,7194,8775055,
162,7194,8775055,
166,7195,8775055,
167,7196,8775055,
167,7196,8775055,
166,7197,8775056,
177,7199,8775055,
181,7202,8775055,
182,7203,8775055,
182,7204,8775055,
182,7204,8775056,
183,7205,8775055,
187,7206,8775055,
196,7207,8775055,
197,7208,8775055,
197,7208,8775055,
1757454528,0,1757454528,
196,7209,8775055,
197,7210,8775055,
201,7211,8775055,
202,7212,8775055,
202,7212,8775055,
201,7213,8775055,
202,7214,8775055,
202,7214,8775055,
206,7215,8775055,
207,7216,8775055,
207,7216,8775055,
206,7217,8775055,
207,7218,8775055,
212,7219,8775056,
212,7219,8775055,
213,7220,8775055,
212,7221,8775055,
212,7221,8775056,
221,7222,8775055,
222,7223,8775056,
221,7224,8775055,
222,7225,8775055,
226,7226,8775056,
232,7228,8775056,
232,7228,8775056,
233,7229,8775056,
232,7230,8775056,
233,7231,8775056,
237,7232,8775056,
237,7232,8775056,
238,7233,8775056,
242,7234,8775056,
242,7234,8775056,
241,7235,8775056,
242,7236,8775056,
242,7236,8775056,
246,7237,8775056,
247,7238,8775056,
247,7239,8775055,
247,7239,8775056,
248,7240,8775056,
257,7241,8775056,
257,7241,8775056,
256,7242,8775056,
257,7243,8775056,
257,7243,8775056,
261,7244,8775056,
262,7245,8775055,
262,7245,8775056,
261,7246,8775055,
262,7247,8775055,
272,7248,8775055,
272,7248,8775056,
273,7249,8775055,
272,7250,8775056,
272,7250,8775056,
273,7251,8775056,
277,7252,8775056,
277,7252,8775056,
278,7253,8775055,
282,7254,8775055,
282,7254,8775056,
283,7255,8775056,
282,7256,8775056,
282,7256,8775056,
287,7258,8775056,
291,7259,8775056,
292,7260,8775056,
292,7260,8775056,
292,7262,8775055,
297,7263,8775056,
296,7264,8775055,
297,7265,8775055,
297,7265,8775055,
301,7266,8775055,
302,7267,8775055,
301,7268,8775055,
302,7269,8775056,
302,7269,8775056,
312,7271,8775055,
312,7272,8775056,
316,7273,8775055,
317,7274,8775055,
317,7274,8775055,
316,7275,8775055,
321,7277,8775055,
322,7278,8775055,
322,7278,8775055,
326,7279,8775055,
327,7280,8775055,
327,7280,8775055,
331,7281,8775055,
332,7282,8775055,
332,7282,8775055,
331,7283,8775055,
332,7284,8775055,
332,7284,8775055,
341,7285,8775055,
342,7287,8775055,
342,7287,8775055,
1757454528,0,1757454528,
347,7289,8775056,
347,7289,8775055,
347,7291,8775056,
351,7292,8775055,
352,7293,8775055,
352,7293,8775056,
351,7294,8775056,
352,7295,8775055,
352,7295,8775055,
361,7296,8775055,
362,7298,8775055,
363,7299,8775055,
367,7300,8775055,
367,7300,8775055,
366,7301,8775055,
367,7302,8775055,
371,7303,8775055,
372,7304,8775055,
372,7304,8775055,
371,7305,8775055,
372,7306,8775055,
377,7307,8775055,
377,7307,8775055,
378,7308,8775055,
382,7309,8775055,
382,7309,8775055,
383,7310,8775055,
382,7311,8775055,
382,7311,8775055,
383,7312,8775055,
387,7313,8775055,
396,7314,8775055,
397,7315,8775055,
397,7315,8775055,
396,7316,8775055,
397,7317,8775056,
397,7317,8775055,
401,7318,8775055,
402,7319,8775055,
402,7319,8775055,
401,7320,8775055,
402,7321,8775055,
407,7322,8775055,
408,7323,8775055,
407,7324,8775055,
407,7324,8775055,
408,7325,8775055,
417,7326,8775055,
417,7328,8775055,
417,7328,8775055,
421,7329,8775056,
422,7330,8775056,
421,7331,8775056,
422,7332,8775056,
422,7332,8775056,
431,7333,8775056,
432,7335,8775055,
432,7335,8775055,
437,7337,8775056,
437,7337,8775056,
437,7339,8775056,
441,7340,8775055,
442,7341,8775055,
442,7341,8775055,
447,7343,8775055,
447,7344,8775056,
447,7344,8775055,
448,7345,8775056,
452,7346,8775055,
453,7347,8775055,
452,7348,8775055,
453,7349,8775055,
457,7350,8775055,
457,7350,8775055,
458,7351,8775056,
457,7352,8775056,
457,7352,8775055,
467,7354,8775055,
471,7355,8775055,
472,7356,8775055,
472,7356,8775055,
471,7357,8775055,
472,7358,8775055,
472,7358,8775056,
476,7359,8775055,
477,7360,8775055,
477,7360,8775056,
476,7361,8775056,
477,7362,8775055,
477,7362,8775055,
481,7363,8775056,
482,7364,8775055,
486,7365,8775055,
486,7365,8775055,
487,7366,8775055,
487,7367,8775055,
487,7367,8775055,
488,7368,8775055,
492,7369,8775055,
496,7370,8775055,
1757454528,0,1757454528,
497,7371,8775055,
497,7371,8775055,
496,7372,8775055,
497,7373,8775056,
1,7374,8775055,
2,7375,8775056,
2,7375,8775056,
1,7376,8775055,
12,7378,8775056,
11,7379,8775056,
12,7380,8775056,
12,7380,8775056,
17,7382,8775056,
17,7382,8775056,
16,7383,8775056,
17,7384,8775056,
17,7384,8775056,
26,7385,8775056,
27,7386,8775055,
26,7387,8775055,
27,7388,8775055,
31,7389,8775055,
32,7390,8775055,
32,7391,8775055,
33,7392,8775055,
42,7393,8775055,
43,7394,8775055,
42,7395,8775056,
42,7395,8775055,
43,7396,8775055,
47,7397,8775055,
47,7397,8775055,
46,7398,8775055,
47,7399,8775055,
47,7399,8775055,
56,7400,8775055,
57,7401,8775055,
62,7402,8775055,
62,7402,8775055,
63,7403,8775056,
62,7404,8775056,
62,7404,8775055,
63,7405,8775055,
67,7408,8775055,
67,7408,8775056,
72,7410,8775055,
72,7411,8775055,
72,7411,8775055,
73,7412,8775055,
77,7413,8775055,
77,7413,8775055,
78,7414,8775055,
77,7415,8775055,
77,7415,8775055,
91,7418,8775055,
93,7421,8775055,
97,7422,8775056,
97,7422,8775055,
98,7423,8775055,
102,7424,8775056,
102,7424,8775055,
102,7426,8775055,
107,7427,8775055,
112,7429,8775055,
113,7430,8775055,
112,7431,8775055,
112,7431,8775055,
113,7432,8775055,
117,7433,8775055,
116,7434,8775055,
117,7435,8775055,
122,7437,8775055,
121,7438,8775055,
122,7439,8775055,
122,7439,8775055,
131,7440,8775055,
131,7442,8775055,
132,7443,8775055,
132,7443,8775055,
136,7444,8775055,
137,7445,8775055,
137,7446,8775055,
137,7446,8775055,
138,7447,8775055,
142,7448,8775055,
142,7448,8775055,
142,7450,8775055,
142,7450,8775055,
151,7451,8775055,
152,7452,8775055,
152,7452,8775055,
151,7453,8775055,
152,7454,8775055,
156,7455,8775055,
157,7456,8775055,
157,7457,8775055,
157,7457,8775055,
158,7458,8775055,
167,7459,8775055,
167,7459,8775055,
1757454528,0,1757454528,
168,7460,8775055,
167,7461,8775055,
167,7461,8775055,
171,7462,8775055,
172,7463,8775055,
172,7465,8775056,
172,7465,8775055,
181,7466,8775056,
182,7467,8775056,
182,7469,8775056,
187,7470,8775056,
186,7471,8775055,
187,7472,8775056,
187,7472,8775055,
191,7473,8775055,
192,7474,8775055,
192,7474,8775055,
196,7475,8775055,
196,7477,8775055,
197,7478,8775055,
202,7479,8775055,
202,7481,8775055,
202,7481,8775055,
203,7482,8775055,
212,7483,8775055,
211,7484,8775056,
212,7485,8775055,
216,7486,8775055,
217,7487,8775055,
216,7488,8775055,
217,7489,8775055,
217,7489,8775055,
221,7490,8775055,
222,7491,8775055,
222,7492,8775055,
222,7492,8775055,
232,7494,8775055,
237,7496,8775055,
237,7496,8775055,
241,7497,8775055,
242,7498,8775055,
247,7499,8775055,
247,7501,8775055,
247,7501,8775055,
248,7502,8775055,
252,7503,8775055,
252,7503,8775055,
253,7504,8775055,
252,7505,8775055,
252,7505,8775055,
256,7506,8775055,
257,7507,8775056,
257,7507,8775055,
256,7508,8775056,
257,7509,8775055,
261,7510,8775056,
262,7511,8775056,
262,7511,8775056,
261,7512,8775056,
262,7513,8775056,
267,7514,8775056,
267,7514,8775056,
272,7516,8775056,
272,7516,8775056,
273,7517,8775055,
272,7518,8775055,
272,7518,8775055,
277,7520,8775056,
277,7520,8775055,
278,7521,8775056,
287,7522,8775056,
286,7523,8775056,
287,7524,8775055,
287,7524,8775056,
291,7525,8775056,
292,7526,8775056,
292,7526,8775056,
291,7527,8775055,
292,7528,8775055,
292,7528,8775056,
296,7529,8775055,
297,7530,8775056,
297,7530,8775056,
301,7531,8775055,
306,7533,8775056,
307,7534,8775055,
307,7534,8775055,
306,7535,8775055,
307,7536,8775056,
307,7536,8775055,
311,7537,8775055,
312,7538,8775055,
312,7539,8775056,
312,7539,8775056,
317,7541,8775055,
318,7542,8775055,
317,7543,8775056,
327,7545,8775056,
331,7546,8775055,
332,7547,8775056,
1757454528,0,1757454528,
332,7547,8775056,
332,7549,8775056,
337,7550,8775056,
337,7550,8775056,
338,7551,8775056,
337,7552,8775056,
337,7552,8775055,
346,7553,8775056,
347,7554,8775056,
348,7555,8775056,
347,7556,8775056,
348,7557,8775056,
352,7558,8775056,
352,7558,8775055,
353,7559,8775055,
357,7560,8775056,
357,7560,8775056,
358,7561,8775056,
357,7562,8775056,
358,7563,8775055,
362,7564,8775055,
363,7565,8775055,
367,7566,8775056,
367,7566,8775055,
368,7567,8775056,
367,7568,8775055,
371,7569,8775055,
372,7570,8775055,
372,7570,8775055,
372,7572,8775056,
377,7573,8775055,
376,7574,8775055,
377,7575,8775056,
377,7575,8775056,
386,7576,8775056,
387,7577,8775056,
387,7577,8775055,
386,7578,8775056,
387,7579,8775056,
387,7579,8775055,
391,7580,8775055,
392,7581,8775055,
392,7581,8775055,
391,7582,8775055,
402,7584,8775055,
403,7585,8775055,
403,7585,8775055,
401,7586,8775056,
407,7588,8775055,
407,7588,8775055,
408,7589,8775055,
407,7590,8775055,
407,7590,8775055,
408,7591,8775055,
412,7592,8775056,
412,7592,8775056,
413,7593,8775055,
412,7594,8775056,
412,7594,8775056,
413,7595,8775055,
422,7596,8775056,
422,7596,8775055,
423,7597,8775055,
422,7598,8775056,
422,7598,8775055,
427,7600,8775056,
432,7601,8775056,
432,7601,8775055,
433,7602,8775056,
432,7603,8775055,
432,7603,8775055,
433,7604,8775055,
437,7605,8775055,
437,7605,8775055,
441,7606,8775055,
442,7607,8775055,
442,7607,8775056,
441,7608,8775055,
442,7609,8775055,
442,7609,8775056,
446,7610,8775055,
452,7612,8775055,
453,7613,8775055,
457,7614,8775056,
458,7615,8775055,
457,7616,8775056,
461,7617,8775055,
462,7618,8775055,
462,7618,8775055,
466,7619,8775055,
467,7620,8775055,
467,7620,8775055,
466,7621,8775056,
472,7623,8775055,
473,7624,8775056,
472,7625,8775056,
472,7625,8775056,
473,7626,8775055,
482,7627,8775056,
483,7628,8775055,
1757454528,0,1757454528,
482,7629,8775055,
482,7629,8775055,
483,7630,8775055,
487,7631,8775056,
491,7632,8775055,
492,7633,8775055,
496,7634,8775055,
497,7635,8775055,
497,7635,8775055,
496,7636,8775055,
497,7637,8775055,
1,7638,8775055,
2,7639,8775055,
2,7639,8775055,
1,7640,8775056,
7,7642,8775056,
7,7644,8775055,
7,7644,8775055,
16,7645,8775055,
17,7646,8775055,
17,7646,8775055,
21,7647,8775055,
22,7648,8775055,
22,7648,8775055,
21,7649,8775055,
27,7651,8775055,
32,7653,8775055,
32,7653,8775056,
33,7654,8775055,
32,7655,8775056,
32,7655,8775055,
37,7657,8775055,
41,7658,8775055,
42,7659,8775055,
42,7659,8775056,
41,7660,8775055,
42,7661,8775055,
42,7661,8775055,
46,7662,8775055,
52,7664,8775056,
53,7665,8775056,
52,7666,8775055,
52,7666,8775056,
53,7667,8775056,
57,7668,8775056,
57,7668,8775056,
58,7669,8775056,
57,7670,8775056,
57,7670,8775056,
58,7671,8775056,
67,7672,8775056,
67,7672,8775056,
66,7673,8775056,
67,7674,8775056,
67,7674,8775056,
71,7675,8775055,
72,7676,8775056,
72,7676,8775055,
71,7677,8775055,
72,7678,8775056,
81,7680,8775056,
82,7681,8775056,
82,7681,8775056,
87,7683,8775056,
87,7683,8775055,
86,7684,8775056,
87,7685,8775055,
91,7686,8775055,
92,7687,8775055,
92,7687,8775055,
96,7688,8775056,
97,7689,8775055,
97,7689,8775056,
96,7690,8775055,
97,7691,8775055,
102,7692,8775056,
103,7693,8775055,
112,7694,8775056,
112,7694,8775056,
111,7695,8775056,
112,7696,8775056,
112,7696,8775055,
116,7697,8775056,
117,7698,8775056,
117,7698,8775056,
121,7699,8775056,
122,7700,8775056,
121,7701,8775056,
122,7702,8775056,
122,7702,8775056,
127,7704,8775056,
132,7705,8775056,
132,7705,8775055,
133,7706,8775056,
132,7707,8775056,
132,7707,8775055,
133,7708,8775055,
137,7709,8775055,
136,7710,8775055,
137,7711,8775055,
1757454528,0,1757454528,
137,7711,8775055,
141,7712,8775056,
142,7713,8775056,
142,7713,8775056,
146,7714,8775055,
147,7715,8775055,
147,7716,8775056,
147,7716,8775055,
148,7717,8775055,
151,7719,8775056,
152,7720,8775055,
152,7720,8775055,
161,7721,8775055,
162,7722,8775055,
166,7723,8775055,
167,7725,8775055,
167,7725,8775055,
168,7726,8775055,
172,7727,8775056,
172,7727,8775055,
172,7729,8775055,
173,7730,8775056,
177,7731,8775055,
177,7731,8775055,
178,7732,8775055,
182,7733,8775055,
182,7735,8775055,
182,7735,8775055,
186,7736,8775055,
187,7737,8775055,
187,7737,8775055,
191,7738,8775055,
192,7739,8775055,
192,7739,8775056,
191,7740,8775055,
192,7741,8775055,
192,7741,8775055,
196,7742,8775055,
197,7743,8775055,
197,7743,8775055,
196,7744,8775055,
197,7745,8775055,
197,7745,8775056,
206,7746,8775055,
207,7748,8775055,
208,7749,8775055,
212,7750,8775056,
212,7750,8775056,
212,7752,8775056,
221,7753,8775056,
222,7754,8775056,
222,7754,8775056,
221,7755,8775056,
222,7756,8775055,
222,7756,8775055,
226,7757,8775056,
227,7758,8775055,
227,7759,8775056,
228,7760,8775056,
232,7761,8775056,
232,7761,8775056,
233,7762,8775056,
242,7763,8775056,
242,7763,8775056,
243,7764,8775056,
242,7765,8775056,
242,7765,8775056,
243,7766,8775055,
247,7767,8775056,
247,7767,8775055,
252,7769,8775056,
251,7770,8775056,
252,7771,8775055,
252,7771,8775055,
257,7773,8775056,
257,7774,8775056,
267,7776,8775055,
266,7777,8775056,
266,7777,8775056,
267,7778,8775056,
272,7779,8775055,
272,7779,8775056,
273,7780,8775055,
272,7781,8775056,
277,7783,8775056,
282,7785,8775055,
287,7786,8775056,
288,7787,8775055,
287,7788,8775056,
287,7788,8775056,
292,7790,8775056,
292,7790,8775056,
291,7791,8775056,
292,7792,8775056,
292,7792,8775056,
296,7793,8775056,
297,7794,8775056,
297,7794,8775056,
296,7795,8775055,
297,7796,8775055,
1757454528,0,1757454528,
307,7797,8775055,
308,7798,8775056,
312,7799,8775056,
312,7799,8775056,
313,7800,8775056,
312,7801,8775056,
312,7801,8775056,
313,7802,8775056,
317,7803,8775056,
318,7804,8775056,
322,7805,8775056,
322,7805,8775056,
321,7806,8775056,
322,7807,8775056,
322,7807,8775056,
326,7808,8775056,
327,7811,8775056,
332,7812,8775056,
332,7812,8775056,
333,7813,8775056,
332,7814,8775056,
332,7814,8775056,
337,7816,8775056,
342,7818,8775056,
342,7818,8775056,
346,7819,8775055,
347,7820,8775055,
347,7821,8775056,
347,7821,8775055,
348,7822,8775055,
352,7823,8775055,
352,7823,8775055,
353,7824,8775055,
357,7825,8775055,
357,7825,8775055,
358,7826,8775055,
362,7827,8775055,
361,7828,8775055,
362,7829,8775055,
362,7829,8775055,
366,7830,8775055,
367,7831,8775056,
367,7831,8775055,
371,7832,8775056,
372,7833,8775056,
376,7834,8775055,
377,7835,8775055,
377,7835,8775056,
376,7836,8775055,
377,7837,8775056,
382,7838,8775055,
382,7838,8775056,
382,7840,8775056,
386,7841,8775055,
387,7842,8775055,
387,7842,8775055,
391,7843,8775055,
392,7844,8775056,
392,7844,8775056,
391,7845,8775055,
392,7846,8775055,
397,7848,8775055,
397,7849,8775055,
397,7849,8775055,
398,7850,8775055,
407,7851,8775055,
411,7852,8775055,
412,7853,8775055,
411,7854,8775055,
412,7855,8775056,
412,7855,8775055,
416,7856,8775056,
422,7859,8775056,
422,7860,8775055,
426,7861,8775056,
426,7863,8775056,
427,7864,8775055,
427,7864,8775055,
431,7865,8775056,
432,7866,8775055,
431,7867,8775055,
432,7868,8775055,
432,7868,8775055,
441,7869,8775055,
442,7870,8775055,
442,7870,8775055,
441,7871,8775055,
442,7872,8775055,
442,7872,8775055,
447,7874,8775056,
448,7876,8775056,
457,7877,8775055,
457,7877,8775055,
458,7878,8775055,
457,7879,8775056,
457,7879,8775055,
461,7880,8775056,
462,7881,8775055,
466,7882,8775055,
467,7883,8775055,
1757454528,0,1757454528,
471,7884,8775055,
472,7885,8775055,
472,7886,8775055,
472,7886,8775055,
477,7888,8775055,
476,7889,8775055,
477,7890,8775056,
477,7890,8775056,
481,7891,8775056,
482,7894,8775055,
487,7895,8775056,
487,7895,8775055,
488,7896,8775056,
492,7897,8775056,
496,7898,8775056,
497,7899,8775056,
497,7899,8775056,
496,7900,8775056,
497,7901,8775056,
497,7901,8775056,
1,7902,8775056,
2,7903,8775056,
2,7904,8775055,
2,7904,8775055,
7,7906,8775055,
7,7906,8775055,
12,7908,8775055,
12,7908,8775056,
21,7909,8775056,
21,7911,8775055,
22,7912,8775056,
26,7913,8775055,
27,7914,8775055,
27,7915,8775056,
27,7915,8775056,
28,7916,8775056,
32,7917,8775056,
31,7918,8775055,
32,7919,8775055,
32,7919,8775056,
36,7920,8775055,
37,7921,8775056,
37,7921,8775055,
36,7922,8775056,
37,7923,8775055,
37,7923,8775056,
46,7924,8775056,
52,7926,8775056,
53,7927,8775056,
52,7928,8775056,
52,7928,8775056,
53,7929,8775056,
57,7930,8775056,
57,7930,8775056,
56,7931,8775056,
57,7932,8775056,
61,7933,8775056,
62,7934,8775056,
62,7934,8775056,
66,7935,8775056,
67,7936,8775055,
67,7936,8775055,
71,7937,8775056,
72,7938,8775055,
72,7938,8775055,
71,7939,8775055,
72,7940,8775056,
76,7941,8775056,
77,7942,8775056,
81,7943,8775056,
82,7944,8775056,
82,7945,8775056,
83,7946,8775056,
87,7947,8775056,
87,7947,8775056,
88,7948,8775056,
87,7949,8775056,
87,7949,8775055,
88,7950,8775055,
97,7951,8775055,
97,7951,8775055,
98,7952,8775055,
102,7953,8775055,
103,7954,8775055,
102,7955,8775055,
102,7955,8775055,
106,7956,8775056,
107,7957,8775056,
106,7958,8775055,
107,7959,8775055,
112,7961,8775055,
112,7961,8775055,
111,7962,8775055,
112,7963,8775055,
112,7963,8775055,
116,7964,8775055,
117,7965,8775055,
117,7966,8775055,
117,7966,8775055,
118,7967,8775056,
1757454528,0,1757454528,
127,7968,8775055,
127,7968,8775055,
128,7969,8775055,
127,7970,8775055,
127,7970,8775055,
128,7971,8775055,
132,7972,8775055,
132,7972,8775056,
132,7974,8775055,
136,7975,8775055,
137,7976,8775055,
146,7977,8775056,
147,7978,8775055,
147,7978,8775055,
146,7979,8775055,
147,7980,8775055,
152,7981,8775055,
152,7981,8775055,
152,7983,8775055,
152,7983,8775055,
157,7985,8775055,
161,7986,8775055,
162,7987,8775055,
162,7987,8775055,
161,7988,8775055,
167,7990,8775055,
168,7991,8775055,
167,7992,8775055,
167,7992,8775055,
177,7994,8775055,
177,7994,8775055,
178,7995,8775055,
177,7996,8775055,
177,7996,8775055,
178,7997,8775055,
182,7998,8775055,
182,7998,8775055,
183,7999,8775055,
187,8012,8775055,
187,8012,8775055,
197,8014,8775055,
198,8015,8775055,
197,8016,8775055,
197,8016,8775055,
198,8017,8775055,
202,8018,8775055,
202,8018,8775055,
203,8019,8775055,
202,8020,8775055,
212,8022,8775055,
212,8022,8775055,
213,8023,8775055,
212,8024,8775055,
212,8024,8775055,
216,8025,8775055,
217,8026,8775055,
216,8027,8775055,
217,8028,8775055,
217,8028,8775055,
221,8029,8775055,
222,8030,8775055,
222,8030,8775055,
221,8031,8775055,
